arg-id,comment-id,x,y,cluster-id
A724_0,724,12.915612,10.235391,1
A725_0,725,15.90806,9.914366,1
A726_0,726,12.674105,7.8773556,0
A727_0,727,8.486069,6.527754,1
A728_0,728,12.9350815,9.720342,1
A729_0,729,11.729781,10.415428,3
A730_0,730,10.9290695,10.099769,3
A731_0,731,10.486259,10.051189,3
A732_0,732,13.854448,7.8945193,1
A733_0,733,10.732499,8.783549,0
A734_0,734,13.217834,10.10818,1
A735_0,735,15.030306,10.62809,1
A736_0,736,9.071,12.402437,2
A737_0,737,8.959881,10.782774,2
A738_0,738,15.081299,11.3887825,5
A739_0,739,11.002559,7.34762,0
A740_0,740,11.172054,10.669211,3
A741_0,741,9.073664,10.897073,2
A742_0,742,11.941386,11.289193,3
A743_0,743,11.744227,9.098524,0
A744_0,744,11.60157,9.081909,0
A745_0,745,17.605156,9.870147,5
A746_0,746,16.000677,7.97181,1
A747_0,747,15.465411,11.715246,5
A748_0,748,12.11133,9.772289,3
A749_0,749,17.430552,10.363682,5
A750_0,750,17.154734,10.999559,5
A751_0,751,11.956453,11.682876,3
A752_0,752,17.24493,11.258997,5
A753_0,753,16.563263,11.81893,5
A754_0,754,16.537687,11.839288,5
A755_0,755,17.286304,11.126257,5
A756_0,756,10.870843,7.3647537,0
A757_0,757,15.306357,7.3450313,1
A758_0,758,14.803947,8.596501,1
A759_0,759,15.27506,11.486764,5
A760_0,760,14.539085,10.166509,1
A761_0,761,15.510002,9.899995,1
A762_0,762,14.756881,11.220361,5
A763_0,763,14.607407,10.059413,1
A764_0,764,10.130683,10.77355,2
A765_0,765,13.977645,9.224808,1
A766_0,766,11.710838,7.5148187,0
A767_0,767,15.164507,10.836497,1
A768_0,768,15.364155,8.804477,1
A769_0,769,16.821983,8.925821,1
A770_0,770,13.57099,9.949879,1
A771_0,771,15.589131,9.162332,1
A772_0,772,15.23059,8.689934,1
A773_0,773,16.24782,9.805795,5
A774_0,774,15.684552,9.666767,1
A775_0,775,15.118365,7.6280904,1
A776_0,776,15.837824,8.566863,1
A777_0,777,13.330132,9.008425,1
A778_0,778,17.636438,9.818158,5
A779_0,779,8.965744,10.891029,2
A780_0,780,8.697812,12.19372,2
A781_0,781,12.887085,6.569728,4
A782_0,782,16.596056,10.959863,5
A783_0,783,16.402235,8.438488,1
A784_0,784,14.8440485,6.926738,1
A785_0,785,8.95806,11.854921,2
A786_0,786,13.7282715,10.583781,1
A787_0,787,12.196549,7.57963,0
A788_0,788,16.084112,8.646229,1
A789_0,789,15.115158,7.1126523,1
A790_0,790,15.720039,6.9679513,1
A791_0,791,16.352163,10.533192,5
A792_0,792,15.746939,7.677948,1
A793_0,793,16.501352,8.591504,1
A794_0,794,16.300505,8.655485,1
A795_0,795,14.321852,9.39932,1
A796_0,796,11.472147,7.7744865,0
A797_0,797,9.028236,12.373531,2
A798_0,798,8.9416,11.605869,2
A799_0,799,15.784899,8.237073,1
A800_0,800,15.50677,7.7230787,1
A801_0,801,16.475027,9.410884,5
A802_0,802,13.4871645,8.480945,1
A803_0,803,10.268197,6.3939457,0
A804_0,804,14.176079,8.478505,1
A805_0,805,15.895556,8.774039,1
A806_0,806,10.121076,11.037712,2
A807_0,807,10.451995,10.184371,3
A808_0,808,15.799508,8.880112,1
A809_0,809,16.196098,8.403549,1
A810_0,810,15.253088,10.486359,1
A811_0,811,15.588784,11.622373,5
A812_0,812,15.616166,7.5648913,1
A813_0,813,13.691376,7.7596965,1
A814_0,814,15.692562,7.4958386,1
A815_0,815,15.48202,11.755915,5
A816_0,816,13.62813,9.799752,1
A817_0,817,16.810053,8.915286,1
A818_0,818,8.63071,6.624115,1
A819_0,819,8.441368,6.530943,1
A820_0,820,14.671905,6.817355,1
A821_0,821,9.924479,6.9563584,0
A822_0,822,16.809761,9.761126,5
A823_0,823,16.838484,9.693873,5
A824_0,824,12.939239,9.755164,1
A825_0,825,9.387316,11.593251,2
A826_0,826,13.653599,7.082375,1
A827_0,827,10.3171,6.3646617,0
A828_0,828,9.982381,7.521572,0
A829_0,829,11.604593,6.75831,0
A830_0,830,15.710116,6.8660417,1
A831_0,831,15.01845,10.098845,1
A832_0,832,13.5551405,7.274401,1
A833_0,833,17.062782,9.69854,5
A834_0,834,14.8683,8.787929,1
A835_0,835,14.527797,9.85354,1
A836_0,836,11.872575,11.785,3
A837_0,837,11.102693,8.956144,0
A838_0,838,17.566809,9.712444,5
A839_0,839,9.216101,10.9849,2
A840_0,840,8.577912,6.533142,1
A841_0,841,12.058042,11.145871,3
A842_0,842,8.677724,12.110596,2
A843_0,843,9.23989,12.294014,2
A844_0,844,11.984535,11.202806,3
A845_0,845,11.028638,11.228617,3
A846_0,846,11.748589,9.231827,0
A847_0,847,10.003654,7.4790797,0
A848_0,848,9.628536,11.056006,2
A849_0,849,8.973406,10.773262,2
A850_0,850,11.73911,10.416963,3
A851_0,851,11.655829,10.419806,3
A852_0,852,13.969812,7.591337,1
A853_0,853,8.83357,12.058353,2
A854_0,854,12.078219,9.639192,3
A855_0,855,10.070115,7.515874,0
A856_0,856,14.70268,11.320002,5
A857_0,857,8.692219,12.226806,2
A858_0,858,17.543974,11.186381,5
A859_0,859,8.749776,11.664033,2
A860_0,860,10.102228,10.560185,2
A861_0,861,12.101797,11.210876,3
A862_0,862,15.828197,6.7363286,1
A863_0,863,11.047268,11.238289,3
A864_0,864,17.449276,10.740142,5
A865_0,865,13.58751,7.0424085,1
A866_0,866,11.606793,10.321562,3
A867_0,867,13.418048,7.361586,1
A868_0,868,17.346638,10.766934,5
A869_0,869,13.740512,7.01741,1
A870_0,870,17.46067,10.848333,5
A871_0,871,8.836567,12.061255,2
A872_0,872,13.130651,8.899702,1
A873_0,873,13.452315,7.1015153,1
A874_0,874,16.950645,10.348848,5
A875_0,875,17.033585,9.363459,5
A876_0,876,17.35401,11.452547,5
A877_0,877,16.327187,10.789738,5
A878_0,878,15.944766,9.487745,1
A879_0,879,15.467365,9.375462,1
A880_0,880,16.082632,9.311029,1
A881_0,881,15.53624,9.483404,1
A882_0,882,15.911075,9.361195,1
A883_0,883,15.970668,9.553663,1
A884_0,884,15.460209,9.364413,1
A885_0,885,16.743935,9.167902,5
A886_0,886,15.239827,9.48827,1
A887_0,887,15.204742,9.537889,1
A888_0,888,15.127327,9.515954,1
A889_0,889,15.191567,9.52265,1
A890_0,890,15.186232,9.499524,1
A891_0,891,15.217332,9.449973,1
A892_0,892,15.892101,8.09752,1
A893_0,893,16.020128,8.056167,1
A894_0,894,15.755395,8.534274,1
A895_0,895,16.32866,8.859304,1
A896_0,896,16.348944,9.823251,5
A897_0,897,16.237423,9.971202,5
